district.x,school.x,school_id,report_card_type_p_e_m_h_d,street,city,state,zip,gradespan,enrollment,hdphone,url,headname,teacher_count,year,district.y,school.y,type,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,schoolid,gender_missing,pupils_in_poverty,all_other_races
"The School
District Of
Greenville
County",Mountain View Elementary,2301071,E,6350 Mountain View,Taylors,SC,29687,PK-5,685,8643556800,https://www.greenville.k12.sc.us/mtnview/,Jennifer N Gibson,45,2017,The School District of Greenville County,Mountain View Elementary,E,52.9,13.8,59,12.8,NA,NA,NA,842,427,415,44,747,NA,NA,NA,51
"The School
District Of
Greenville
County",Mountain View Elementary,2301071,E,6350 Mountain View,Taylors,SC,29687,PK-5,685,8643556800,https://www.greenville.k12.sc.us/mtnview/,Jennifer N Gibson,45,2018,The School District Of Greenville County,Mountain View Elementary,E,60.4,11,64.7,9.6,61.2,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Mountain View Elementary,2301071,E,6350 Mountain View,Taylors,SC,29687,PK-5,685,8643556800,https://www.greenville.k12.sc.us/mtnview/,Jennifer N Gibson,45,2019,The School District Of Greenville County,Mountain View Elementary,E,68.9,8,67.4,9.5,66.4,NA,11.2,828,425,403,28,731,NA,0,368,69
"The School
District Of
Greenville
County",Mountain View Elementary,2301071,E,6350 Mountain View,Taylors,SC,29687,PK-5,685,8643556800,https://www.greenville.k12.sc.us/mtnview/,Jennifer N Gibson,45,2021,"The School
District Of
Greenville
County",Mountain View Elementary,E,67.2,12.4,64.1,13,74.8,NA,8.4,691,326,365,20,595,NA,0,375,76
"The School
District Of
Greenville
County",Northwood Middle School,2301074,M,710 Ikes Road,Taylors,SC,29687,6-8,859,864-355-7000,www.greenville.k12.sc.us/northwd,Mr. Treva Lee,41,2017,The School District of Greenville County,Northwood Middle School,M,40.7,21.1,45.8,15.7,56.3,20.2,NA,869,424,445,202,492,NA,NA,NA,175
"The School
District Of
Greenville
County",Northwood Middle School,2301074,M,710 Ikes Road,Taylors,SC,29687,6-8,859,864-355-7000,www.greenville.k12.sc.us/northwd,Mr. Treva Lee,41,2018,The School District Of Greenville County,Northwood Middle School,M,47.8,19,53.8,17.6,54.8,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Northwood Middle School,2301074,M,710 Ikes Road,Taylors,SC,29687,6-8,859,864-355-7000,www.greenville.k12.sc.us/northwd,Mr. Treva Lee,41,2019,The School District Of Greenville County,Northwood Middle School,M,54.1,18.8,59.5,13.8,59.7,NA,21.3,897,456,441,186,473,NA,0,452,238
"The School
District Of
Greenville
County",Northwood Middle School,2301074,M,710 Ikes Road,Taylors,SC,29687,6-8,859,864-355-7000,www.greenville.k12.sc.us/northwd,Mr. Treva Lee,41,2021,"The School
District Of
Greenville
County",Northwood Middle School,M,54.9,18.8,43.9,27.9,54.3,NA,28.2,865,431,434,189,441,NA,0,491,235
"The School
District Of
Greenville
County",Paris Elementary School,2301076,E,32 E. Belvue Rd,Taylors,SC,29687,PK-5,564,8643554260,www.greenville.k12.sc.us/parise,David G Wise,33,2017,The School District of Greenville County,Paris Elementary School,E,60.400000000000006,12.7,66.3,13.9,NA,NA,NA,659,320,339,97,438,NA,NA,NA,124
"The School
District Of
Greenville
County",Paris Elementary School,2301076,E,32 E. Belvue Rd,Taylors,SC,29687,PK-5,564,8643554260,www.greenville.k12.sc.us/parise,David G Wise,33,2018,The School District Of Greenville County,Paris Elementary School,E,63.4,12.4,67.5,13.4,73,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Paris Elementary School,2301076,E,32 E. Belvue Rd,Taylors,SC,29687,PK-5,564,8643554260,www.greenville.k12.sc.us/parise,David G Wise,33,2019,The School District Of Greenville County,Paris Elementary School,E,68.5,8.6,71.2,7.9,78.7,NA,7.9,636,309,327,57,429,NA,0,287,150
"The School
District Of
Greenville
County",Paris Elementary School,2301076,E,32 E. Belvue Rd,Taylors,SC,29687,PK-5,564,8643554260,www.greenville.k12.sc.us/parise,David G Wise,33,2021,"The School
District Of
Greenville
County",Paris Elementary School,E,61.6,13.7,59,15.1,72.6,NA,8.4,579,282,297,48,380,NA,0,289,151
"The School
District Of
Greenville
County",Northwest Middle,2301077,M,1606 Geer Hwy,Travelers Rest,SC,29690,6-8,870,864-355-6900,https://www.greenville.k12.sc.us/northwst/,Patrick Jarrett,40,2017,The School District of Greenville County,Northwest Middle School,M,33.9,30.9,34.3,29.4,44.599999999999994,30.5,NA,787,368,419,114,615,NA,NA,NA,58
"The School
District Of
Greenville
County",Northwest Middle,2301077,M,1606 Geer Hwy,Travelers Rest,SC,29690,6-8,870,864-355-6900,https://www.greenville.k12.sc.us/northwst/,Patrick Jarrett,40,2018,The School District Of Greenville County,Northwest Middle School,M,37.4,28.3,37,30.2,47.1,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Northwest Middle,2301077,M,1606 Geer Hwy,Travelers Rest,SC,29690,6-8,870,864-355-6900,https://www.greenville.k12.sc.us/northwst/,Patrick Jarrett,40,2019,The School District Of Greenville County,Northwest Middle School,M,43.7,26.5,39.7,25.5,49.3,NA,27.6,842,428,414,94,664,NA,0,524,84
"The School
District Of
Greenville
County",Northwest Middle,2301077,M,1606 Geer Hwy,Travelers Rest,SC,29690,6-8,870,864-355-6900,https://www.greenville.k12.sc.us/northwst/,Patrick Jarrett,40,2021,"The School
District Of
Greenville
County",Northwest Middle,M,38.1,31.4,24.7,43.3,30,NA,53.4,859,427,432,128,664,NA,0,630,67
"The School
District Of
Greenville
County","League Academy Of
Communication Arts",2301078,M,125 Twin Lake Road,Greenville,SC,29609,6-8,812,8643558110,"https://www.greenville.k12.sc.us/league/main.asp
?titleid=principal","Mary Leslie
Anderson",43,2017,The School District of Greenville County,League Academy of Communication Arts,M,56,17.9,45.1,21.6,58.9,20.7,NA,796,422,374,185,478,NA,NA,NA,133
"The School
District Of
Greenville
County","League Academy Of
Communication Arts",2301078,M,125 Twin Lake Road,Greenville,SC,29609,6-8,812,8643558110,"https://www.greenville.k12.sc.us/league/main.asp
?titleid=principal","Mary Leslie
Anderson",43,2018,The School District Of Greenville County,League Academy Of Communication Arts,M,58.4,15.6,49,20.6,60.2,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County","League Academy Of
Communication Arts",2301078,M,125 Twin Lake Road,Greenville,SC,29609,6-8,812,8643558110,"https://www.greenville.k12.sc.us/league/main.asp
?titleid=principal","Mary Leslie
Anderson",43,2019,The School District Of Greenville County,League Academy Of Communication Arts,M,59.5,15,44.9,23,59.4,NA,18.7,833,452,381,185,491,NA,0,399,157
"The School
District Of
Greenville
County","League Academy Of
Communication Arts",2301078,M,125 Twin Lake Road,Greenville,SC,29609,6-8,812,8643558110,"https://www.greenville.k12.sc.us/league/main.asp
?titleid=principal","Mary Leslie
Anderson",43,2021,"The School
District Of
Greenville
County","League Academy Of
Communication Arts",M,59.2,17.8,46.2,27.1,56.8,NA,26.1,799,431,368,186,450,NA,0,445,163
"The School
District Of
Greenville
County",Pelham Road Elementary,2301079,E,100 All Star Way,Greenville,SC,29605,K-5,666,8643557600,https://www.greenville.k12.sc.us/pelham/,Kristy Qualls,38,2017,The School District of Greenville County,Pelham Road Elementary School,E,73.9,9.2,78.6,7.5,NA,NA,NA,730,331,399,104,519,NA,NA,NA,107
"The School
District Of
Greenville
County",Pelham Road Elementary,2301079,E,100 All Star Way,Greenville,SC,29605,K-5,666,8643557600,https://www.greenville.k12.sc.us/pelham/,Kristy Qualls,38,2018,The School District Of Greenville County,Pelham Road Elementary School,E,76.2,8.9,79.7,7.9,74.2,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Pelham Road Elementary,2301079,E,100 All Star Way,Greenville,SC,29605,K-5,666,8643557600,https://www.greenville.k12.sc.us/pelham/,Kristy Qualls,38,2019,The School District Of Greenville County,Pelham Road Elementary School,E,80.6,7.3,84.6,5.4,74.6,NA,8.7,779,355,424,76,569,NA,0,223,134
"The School
District Of
Greenville
County",Pelham Road Elementary,2301079,E,100 All Star Way,Greenville,SC,29605,K-5,666,8643557600,https://www.greenville.k12.sc.us/pelham/,Kristy Qualls,38,2021,"The School
District Of
Greenville
County",Pelham Road Elementary,E,75.4,9.4,76.9,9.1,77.2,NA,9.6,669,337,332,88,444,NA,0,233,137
"The School
District Of
Greenville
County","Simpsonville Elementary
School",2301081,E,200 Morton Ave.,Simpsonville,SC,29681,PK-5,735,8643558300,www.greenville.k12.sc.us/simville,Jackie Earle,38,2017,The School District of Greenville County,Simpsonville Elementary School,E,51.7,18,54.099999999999994,19.3,NA,NA,NA,791,381,410,204,422,NA,NA,NA,165
"The School
District Of
Greenville
County","Simpsonville Elementary
School",2301081,E,200 Morton Ave.,Simpsonville,SC,29681,PK-5,735,8643558300,www.greenville.k12.sc.us/simville,Jackie Earle,38,2018,The School District Of Greenville County,Simpsonville Elementary,E,49.5,19,55.1,17.7,59.1,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County","Simpsonville Elementary
School",2301081,E,200 Morton Ave.,Simpsonville,SC,29681,PK-5,735,8643558300,www.greenville.k12.sc.us/simville,Jackie Earle,38,2019,The School District Of Greenville County,Simpsonville Elementary School,E,59.4,19.6,57.7,18.2,60.3,NA,17.5,765,390,375,174,410,NA,0,425,181
"The School
District Of
Greenville
County","Simpsonville Elementary
School",2301081,E,200 Morton Ave.,Simpsonville,SC,29681,PK-5,735,8643558300,www.greenville.k12.sc.us/simville,Jackie Earle,38,2021,"The School
District Of
Greenville
County","Simpsonville Elementary
School",E,53.7,23.1,52.6,23.7,60.3,NA,25,746,372,374,189,389,NA,0,466,168
"The School
District Of
Greenville
County",Skyland Elementary School,2301083,E,4221 Highway 14 N.,Greer,SC,29651,PK-5,667,864-355-7200,https://www.greenville.k12.sc.us/skyland/,Leah Stafford,38,2017,The School District of Greenville County,Skyland Elementary,E,61,10.6,71.1,8.3,NA,NA,NA,745,367,378,57,623,NA,NA,NA,65
"The School
District Of
Greenville
County",Skyland Elementary School,2301083,E,4221 Highway 14 N.,Greer,SC,29651,PK-5,667,864-355-7200,https://www.greenville.k12.sc.us/skyland/,Leah Stafford,38,2018,The School District Of Greenville County,Skyland Elementary,E,62.6,10.1,67.1,7,71.8,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Skyland Elementary School,2301083,E,4221 Highway 14 N.,Greer,SC,29651,PK-5,667,864-355-7200,https://www.greenville.k12.sc.us/skyland/,Leah Stafford,38,2019,The School District Of Greenville County,Skyland Elementary,E,70.1,8.8,73.9,6.7,75,NA,5.6,776,382,394,36,656,NA,0,419,84
"The School
District Of
Greenville
County",Skyland Elementary School,2301083,E,4221 Highway 14 N.,Greer,SC,29651,PK-5,667,864-355-7200,https://www.greenville.k12.sc.us/skyland/,Leah Stafford,38,2021,"The School
District Of
Greenville
County",Skyland Elementary School,E,62.3,13.8,59.1,13.2,70.2,NA,6,664,300,364,25,566,NA,0,390,73
"The School
District Of
Greenville
County","Slater Marietta Elementary
School",2301084,E,100 Baker Circle,Marietta,SC,29661,PK-5,377,8643552010,https://www.greenville.k12.sc.us/slaterma/,George Champlin,22,2017,The School District of Greenville County,Slater Marietta Elementary School,E,38.6,23.9,40,22.9,NA,NA,NA,464,217,247,27,385,NA,NA,NA,52
"The School
District Of
Greenville
County","Slater Marietta Elementary
School",2301084,E,100 Baker Circle,Marietta,SC,29661,PK-5,377,8643552010,https://www.greenville.k12.sc.us/slaterma/,George Champlin,22,2018,The School District Of Greenville County,Slater Marietta Elementary School,E,39.5,29.5,51,18.1,52.1,NA,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County","Slater Marietta Elementary
School",2301084,E,100 Baker Circle,Marietta,SC,29661,PK-5,377,8643552010,https://www.greenville.k12.sc.us/slaterma/,George Champlin,22,2019,The School District Of Greenville County,Slater Marietta Elementary School,E,48.4,23.9,58.5,16.5,47.7,NA,21.5,423,198,225,14,360,NA,0,311,49
"The School
District Of
Greenville
County","Slater Marietta Elementary
School",2301084,E,100 Baker Circle,Marietta,SC,29661,PK-5,377,8643552010,https://www.greenville.k12.sc.us/slaterma/,George Champlin,22,2021,"The School
District Of
Greenville
County","Slater Marietta Elementary
School",E,41.6,32.4,42.8,24.3,34.5,NA,43.1,362,167,195,15,295,NA,0,294,52
"The School
District Of
Greenville
County","Stone Academy Of
Communication Arts",2301085,E,115 Randall Street,Greenville,SC,29609,K-5,526,864-355-8400,www.greenville.k12.sc.us/stone,"Brett DeLoach
Vaughn",38,2017,The School District of Greenville County,Stone Academy of Communication Arts,E,62.699999999999996,14.6,63.6,11.6,NA,NA,NA,654,330,324,127,476,NA,NA,NA,51
"The School
District Of
Greenville
County","Stone Academy Of
Communication Arts",2301085,E,115 Randall Street,Greenville,SC,29609,K-5,526,864-355-8400,www.greenville.k12.sc.us/stone,"Brett DeLoach
Vaughn",38,2018,The School District Of Greenville County,Stone Academy Of Communication Arts,E,75.2,8.2,79.3,6.6,76.8,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County","Stone Academy Of
Communication Arts",2301085,E,115 Randall Street,Greenville,SC,29609,K-5,526,864-355-8400,www.greenville.k12.sc.us/stone,"Brett DeLoach
Vaughn",38,2019,The School District Of Greenville County,Stone Academy Of Communication Arts,E,76.8,8.8,78,9.8,80.9,NA,10.9,655,343,312,110,488,NA,0,196,57
"The School
District Of
Greenville
County","Stone Academy Of
Communication Arts",2301085,E,115 Randall Street,Greenville,SC,29609,K-5,526,864-355-8400,www.greenville.k12.sc.us/stone,"Brett DeLoach
Vaughn",38,2021,"The School
District Of
Greenville
County","Stone Academy Of
Communication Arts",E,74.3,13.8,74.7,12.5,79.1,NA,10.5,532,278,254,78,408,NA,0,177,46
"The School
District Of
Greenville
County",Sevier Middle School,2301086,M,"1000 Piedmont Park
Road",Greenville,SC,29609,6-8,762,864-355-8200,https://www.greenville.k12.sc.us/sevier/,Mr. Chad Maguire,37,2017,The School District of Greenville County,Sevier Middle School,M,44.8,21.3,43.4,21.2,57.400000000000006,19.7,NA,757,328,429,165,431,NA,NA,NA,161
"The School
District Of
Greenville
County",Sevier Middle School,2301086,M,"1000 Piedmont Park
Road",Greenville,SC,29609,6-8,762,864-355-8200,https://www.greenville.k12.sc.us/sevier/,Mr. Chad Maguire,37,2018,The School District Of Greenville County,Sevier Middle School,M,48,20.9,47.9,21.2,62.2,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Sevier Middle School,2301086,M,"1000 Piedmont Park
Road",Greenville,SC,29609,6-8,762,864-355-8200,https://www.greenville.k12.sc.us/sevier/,Mr. Chad Maguire,37,2019,The School District Of Greenville County,"Sevier Middle School, Greenville County Schools",M,54.5,18.7,53,16.5,66.6,NA,15.4,773,374,399,154,417,NA,0,444,202
"The School
District Of
Greenville
County",Sevier Middle School,2301086,M,"1000 Piedmont Park
Road",Greenville,SC,29609,6-8,762,864-355-8200,https://www.greenville.k12.sc.us/sevier/,Mr. Chad Maguire,37,2021,"The School
District Of
Greenville
County",Sevier Middle School,M,48.6,23.3,37.8,33.7,52.7,NA,30.3,763,345,418,152,403,NA,0,468,208
"The School
District Of
Greenville
County",Summit Drive Elementary,2301087,E,424 Summit Drive,Greenville,SC,29609,K-5,442,864-355-8800,https://www.greenville.k12.sc.us/sumdrive/,Kelly Hellams,29,2017,The School District of Greenville County,Summit Drive Elementary,E,58.2,16.3,71.9,10.5,NA,NA,NA,488,230,258,99,278,NA,NA,NA,111
"The School
District Of
Greenville
County",Summit Drive Elementary,2301087,E,424 Summit Drive,Greenville,SC,29609,K-5,442,864-355-8800,https://www.greenville.k12.sc.us/sumdrive/,Kelly Hellams,29,2018,The School District Of Greenville County,Summit Drive Elementary,E,55.4,18.6,64.9,12.6,64.4,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Summit Drive Elementary,2301087,E,424 Summit Drive,Greenville,SC,29609,K-5,442,864-355-8800,https://www.greenville.k12.sc.us/sumdrive/,Kelly Hellams,29,2019,The School District Of Greenville County,Summit Drive Elementary,E,65.4,17.5,70.9,11.5,68.4,NA,15.8,471,215,256,93,274,NA,0,246,104
"The School
District Of
Greenville
County",Summit Drive Elementary,2301087,E,424 Summit Drive,Greenville,SC,29609,K-5,442,864-355-8800,https://www.greenville.k12.sc.us/sumdrive/,Kelly Hellams,29,2021,"The School
District Of
Greenville
County",Summit Drive Elementary,E,60.7,23.4,59,22.2,54.5,NA,28.6,438,225,213,78,256,NA,0,231,104
"The School
District Of
Greenville
County",Tanglewood Middle School,2301088,M,44 Merriwoods Dr,Greenville,SC,29611,6-8,868,864-355-4500,https://www.greenville.k12.sc.us/twood/,"Dr. Graysen
Walles",44,2017,The School District of Greenville County,Tanglewood Middle School,M,15.5,48.7,13.6,49.6,21.8,50.5,NA,664,324,340,318,114,NA,NA,NA,232
"The School
District Of
Greenville
County",Tanglewood Middle School,2301088,M,44 Merriwoods Dr,Greenville,SC,29611,6-8,868,864-355-4500,https://www.greenville.k12.sc.us/twood/,"Dr. Graysen
Walles",44,2018,The School District Of Greenville County,Tanglewood Middle School,M,21.6,43.5,17.3,47.4,27.1,NA,49.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Tanglewood Middle School,2301088,M,44 Merriwoods Dr,Greenville,SC,29611,6-8,868,864-355-4500,https://www.greenville.k12.sc.us/twood/,"Dr. Graysen
Walles",44,2019,The School District Of Greenville County,Tanglewood Middle School,M,22.5,41.2,19.4,48.5,22.2,NA,47.2,794,376,418,348,104,NA,0,717,342
"The School
District Of
Greenville
County",Tanglewood Middle School,2301088,M,44 Merriwoods Dr,Greenville,SC,29611,6-8,868,864-355-4500,https://www.greenville.k12.sc.us/twood/,"Dr. Graysen
Walles",44,2021,"The School
District Of
Greenville
County",Tanglewood Middle School,M,21.6,43.5,10.9,58.5,26.7,NA,53.4,870,420,450,342,105,NA,0,819,423
"The School
District Of
Greenville
County",Taylors Elementary School,2301089,E,809 Reid School Rd.,Taylors,SC,29687,K-5,701,(864) 355-7450,https://www.greenville.k12.sc.us/taylors/,Rhonda Rhodes,39,2017,The School District of Greenville County,Taylors Elementary School,E,44.5,23.1,49,21.3,NA,NA,NA,774,377,397,190,462,NA,NA,NA,122
"The School
District Of
Greenville
County",Taylors Elementary School,2301089,E,809 Reid School Rd.,Taylors,SC,29687,K-5,701,(864) 355-7450,https://www.greenville.k12.sc.us/taylors/,Rhonda Rhodes,39,2018,The School District Of Greenville County,Taylors Elementary School,E,47,16.8,55.2,15.5,63.4,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The School
District Of
Greenville
County",Taylors Elementary School,2301089,E,809 Reid School Rd.,Taylors,SC,29687,K-5,701,(864) 355-7450,https://www.greenville.k12.sc.us/taylors/,Rhonda Rhodes,39,2019,The School District Of Greenville County,Taylors Elementary,E,56.6,17.3,59,12.1,80,NA,7.3,768,362,406,143,470,NA,0,455,155
"The School
District Of
Greenville
County",Taylors Elementary School,2301089,E,809 Reid School Rd.,Taylors,SC,29687,K-5,701,(864) 355-7450,https://www.greenville.k12.sc.us/taylors/,Rhonda Rhodes,39,2021,"The School
District Of
Greenville
County",Taylors Elementary School,E,48.9,26.3,48.3,24.8,58.3,NA,24,706,323,383,113,436,NA,0,443,157
